model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.90022,0.9251,1000.0,64,28000,12000
rssm,posterior,state,0,1,0.90665,0.8772,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.85994,0.84239,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.85778,0.89306,10.0,128,28000,12000
rssm,prior,state,0,1,0.86305,0.84696,1000.0,640,28000,12000
rssm,enc,state,1,1,0.73048,0.81786,10.0,64,27972,11988
rssm,posterior,state,1,1,0.80354,0.80339,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.77709,0.77085,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.74492,0.79755,1.0,128,27972,11988
rssm,prior,state,1,1,0.78172,0.77115,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.86317,0.84434,1000.0,640,27972,11988
rssm,enc,state,5,1,0.52351,0.58917,1000.0,64,27860,11940
rssm,posterior,state,5,1,0.56712,0.53028,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.53277,0.49453,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.52032,0.55941,10.0,128,27860,11940
rssm,prior,state,5,1,0.53877,0.4927,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.80469,0.78307,1000.0,640,27860,11940
rssm,enc,state,20,1,0.21575,0.23138,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.22683,0.06253,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.22497,0.03883,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.20971,0.21129,10.0,128,27440,11760
rssm,prior,state,20,1,0.22567,0.07113,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.79746,0.77031,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.08039,-4.10088,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.23068,-1.48972,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.2345,-2.0554,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.00875,-1.29648,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.23527,-2.45645,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.66035,0.96888,10.0,64,28000,12000
rssm,posterior,regime,0,1,0.03502,0.23405,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,-0.00869,-0.40063,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.02461,0.39486,1000.0,128,28000,12000
rssm,prior,regime,0,1,-0.0085,-0.37918,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.00218,0.00453,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.0398,-0.50088,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.04188,-0.72423,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.00472,-0.23247,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.04477,-0.90164,1000.0,640,28000,12000
