model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.8335,0.94444,10.0,64,28000,12000
rssm,posterior,state,0,1,0.85633,0.91552,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.82939,0.86179,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.68112,0.84165,10.0,128,28000,12000
rssm,prior,state,0,1,0.84067,0.85475,1000.0,640,28000,12000
rssm,enc,state,1,1,0.15817,0.19861,1000.0,64,27972,11988
rssm,posterior,state,1,1,0.1563,-0.14705,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.13874,-0.12251,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.13682,0.13778,1000.0,128,27972,11988
rssm,prior,state,1,1,0.14924,-0.14226,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.84079,0.85512,1000.0,640,27972,11988
rssm,enc,state,5,1,0.08615,0.12405,1000.0,64,27860,11940
rssm,posterior,state,5,1,0.07871,-0.28612,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.06651,-0.2412,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.07579,0.04488,1000.0,128,27860,11940
rssm,prior,state,5,1,0.07616,-0.25677,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.83267,0.84005,1000.0,640,27860,11940
rssm,enc,state,20,1,0.08069,0.10565,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.06269,-0.24468,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.05039,-0.28611,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.06991,0.04368,1000.0,128,27440,11760
rssm,prior,state,20,1,0.06035,-0.2558,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.81878,0.81206,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.01218,0.03211,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.11296,-0.05776,10.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.13016,-0.08135,10.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.02245,-0.02194,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.10989,-0.05428,10.0,640,28000,12000
rssm,enc,regime,0,1,0.58081,0.92096,10.0,64,28000,12000
rssm,posterior,regime,0,1,0.43336,0.5,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,0.303,0.32559,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.35067,0.45511,10.0,128,28000,12000
rssm,prior,regime,0,1,0.33686,0.34861,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.02155,0.1764,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.12084,-0.06014,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.13306,-0.07722,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.01446,-0.07895,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.12362,-0.07576,10.0,640,28000,12000
