model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.91896,,0.001,64,28000,12000
rssm,posterior,state,0,1,0.98448,,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.9836,,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.88254,,10.0,128,28000,12000
rssm,prior,state,0,1,0.98388,,10.0,640,28000,12000
rssm,enc,state,1,1,0.91466,,0.001,64,27972,11988
rssm,posterior,state,1,1,0.98276,,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.98205,,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.88079,,10.0,128,27972,11988
rssm,prior,state,1,1,0.98235,,10.0,640,27972,11988
rssm,imag1,state,1,1,0.98388,,10.0,640,27972,11988
rssm,enc,state,5,1,0.91406,,0.001,64,27860,11940
rssm,posterior,state,5,1,0.97985,,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.9793,,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.87944,,10.0,128,27860,11940
rssm,prior,state,5,1,0.9796,,10.0,640,27860,11940
rssm,imag5,state,5,1,0.98423,,10.0,640,27860,11940
rssm,enc,state,20,1,0.91483,,0.001,64,27440,11760
rssm,posterior,state,20,1,0.97908,,10.0,640,27440,11760
rssm,post_deter,state,20,1,0.97857,,10.0,512,27440,11760
rssm,post_stoch,state,20,1,0.87869,,10.0,128,27440,11760
rssm,prior,state,20,1,0.9788,,10.0,640,27440,11760
rssm,imag20,state,20,1,0.98375,,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.88269,,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,-2.95567,,10.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-2.69323,,10.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.18583,,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,-2.82674,,10.0,640,28000,12000
rssm,enc,regime,0,1,0.46488,,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.51617,,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.4668,,0.001,512,28000,12000
rssm,post_stoch,regime,0,1,0.07408,,10.0,128,28000,12000
rssm,prior,regime,0,1,0.46158,,1.0,640,28000,12000
rssm,enc,in_regime,0,1,-0.08376,,1.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.24562,,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.21882,,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.08395,,10.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.22709,,1000.0,640,28000,12000
