model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98015,0.99788,10.0,64,28000,12000
rssm,posterior,state,0,1,0.99493,0.99495,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99192,0.99267,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.70228,0.89757,1.0,128,28000,12000
rssm,prior,state,0,1,0.99284,0.9925,10.0,640,28000,12000
rssm,enc,state,1,1,0.92236,0.95628,10.0,64,27972,11988
rssm,posterior,state,1,1,0.95919,0.95746,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.95666,0.95669,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.69838,0.8707,1.0,128,27972,11988
rssm,prior,state,1,1,0.95801,0.95658,10.0,640,27972,11988
rssm,imag1,state,1,1,0.99285,0.99239,10.0,640,27972,11988
rssm,enc,state,5,1,0.70971,0.82629,0.001,64,27860,11940
rssm,posterior,state,5,1,0.81868,0.81309,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.81539,0.81332,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.56775,0.74666,1.0,128,27860,11940
rssm,prior,state,5,1,0.81914,0.81052,10.0,640,27860,11940
rssm,imag5,state,5,1,0.98698,0.98592,10.0,640,27860,11940
rssm,enc,state,20,1,0.28145,0.37287,10.0,64,27440,11760
rssm,posterior,state,20,1,0.36275,0.27669,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.36143,0.27395,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.20665,0.31461,10.0,128,27440,11760
rssm,prior,state,20,1,0.36262,0.27697,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.94109,0.93699,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.0734,0.07246,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,0.13758,-0.04989,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.13355,-0.05325,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.1271,0.13952,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.13709,-0.05013,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.95772,0.99742,1.0,64,28000,12000
rssm,posterior,regime,0,1,0.99333,0.99602,1.0,640,28000,12000
rssm,post_deter,regime,0,1,0.99161,0.99229,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.84902,0.9724,0.001,128,28000,12000
rssm,prior,regime,0,1,0.99201,0.99465,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.17505,0.81703,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.29586,0.79093,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.28773,0.76684,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.14,0.48148,10.0,128,28000,12000
rssm,prior,in_regime,0,1,0.29609,0.75985,10.0,640,28000,12000
