model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.86049,0.81876,1000.0,64,28000,12000
rssm,posterior,state,0,1,0.8856,0.85209,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.87283,0.82716,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.47692,0.68273,10.0,128,28000,12000
rssm,prior,state,0,1,0.87324,0.82966,1000.0,640,28000,12000
rssm,enc,state,1,1,0.11817,0.00568,1000.0,64,27972,11988
rssm,posterior,state,1,1,0.12633,-0.43153,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.12455,-0.42378,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.08243,0.04237,10.0,128,27972,11988
rssm,prior,state,1,1,0.12179,-0.4701,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.87338,0.83532,1000.0,640,27972,11988
rssm,enc,state,5,1,0.03568,-0.09868,1000.0,64,27860,11940
rssm,posterior,state,5,1,0.03427,-0.51794,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.03761,-0.51415,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.02437,-0.05016,10.0,128,27860,11940
rssm,prior,state,5,1,0.03449,-0.52083,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.86832,0.82514,1000.0,640,27860,11940
rssm,enc,state,20,1,0.02541,-0.12117,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.01982,-0.54807,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.02145,-0.57484,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.01728,-0.04849,10.0,128,27440,11760
rssm,prior,state,20,1,0.01864,-0.58467,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.8641,0.81473,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.05203,-0.18781,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.14085,-0.01436,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.15824,-0.04679,0.001,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.08549,-0.07459,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.14075,-0.00018,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.45392,0.8822,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.37549,0.74595,0.001,640,28000,12000
rssm,post_deter,regime,0,1,0.32123,0.66756,0.001,512,28000,12000
rssm,post_stoch,regime,0,1,-0.06624,0.13217,1000.0,128,28000,12000
rssm,prior,regime,0,1,0.36547,0.72681,0.1,640,28000,12000
rssm,enc,in_regime,0,1,0.07861,-0.17292,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,-0.1489,-0.23101,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.15688,-0.30031,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.09402,-0.23972,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.14605,-0.17515,1000.0,640,28000,12000
