model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.99437,0.99903,0.001,64,28000,12000
rssm,posterior,state,0,1,0.99802,0.99731,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99566,0.99521,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.90291,0.98286,1.0,128,28000,12000
rssm,prior,state,0,1,0.99615,0.99507,10.0,640,28000,12000
rssm,enc,state,1,1,0.97505,0.98669,0.001,64,27972,11988
rssm,posterior,state,1,1,0.9857,0.98506,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.98352,0.98387,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.89706,0.9718,1.0,128,27972,11988
rssm,prior,state,1,1,0.9843,0.9839,10.0,640,27972,11988
rssm,imag1,state,1,1,0.99616,0.99509,10.0,640,27972,11988
rssm,enc,state,5,1,0.90957,0.95272,0.1,64,27860,11940
rssm,posterior,state,5,1,0.94551,0.94935,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.94263,0.94717,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.85649,0.9365,1.0,128,27860,11940
rssm,prior,state,5,1,0.94479,0.94692,10.0,640,27860,11940
rssm,imag5,state,5,1,0.99363,0.9928,10.0,640,27860,11940
rssm,enc,state,20,1,0.77354,0.83888,0.001,64,27440,11760
rssm,posterior,state,20,1,0.82007,0.82059,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.8124,0.81025,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.70491,0.81794,1.0,128,27440,11760
rssm,prior,state,20,1,0.81704,0.81524,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.97945,0.97844,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.07188,0.2004,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,0.21418,-0.01023,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.20248,-0.08147,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.09091,0.05954,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.20667,0.01473,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.95962,0.9974,1.0,64,28000,12000
rssm,posterior,regime,0,1,0.99455,0.99604,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.99175,0.99284,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.89435,0.9837,10.0,128,28000,12000
rssm,prior,regime,0,1,0.99251,0.99398,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.3118,0.88056,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.53725,0.87236,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.4594,0.8351,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.42217,0.74657,1.0,128,28000,12000
rssm,prior,in_regime,0,1,0.55441,0.82621,10.0,640,28000,12000
