model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.60708,0.60806,10.0,64,28000,12000
rssm,posterior,state,0,1,0.63048,0.49895,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.5909,0.47919,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.41481,0.56081,10.0,128,28000,12000
rssm,prior,state,0,1,0.60698,0.47481,1000.0,640,28000,12000
rssm,enc,state,1,1,0.29862,0.45508,10.0,64,27972,11988
rssm,posterior,state,1,1,0.46279,0.3929,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.43885,0.37048,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.23226,0.41308,10.0,128,27972,11988
rssm,prior,state,1,1,0.45182,0.36473,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.60666,0.4799,1000.0,640,27972,11988
rssm,enc,state,5,1,0.11692,0.22367,10.0,64,27860,11940
rssm,posterior,state,5,1,0.2424,0.10572,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.23878,0.09963,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.09038,0.18226,10.0,128,27860,11940
rssm,prior,state,5,1,0.24164,0.10157,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.55928,0.43086,1000.0,640,27860,11940
rssm,enc,state,20,1,0.03757,0.04622,10.0,64,27440,11760
rssm,posterior,state,20,1,0.09723,-0.17331,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.09673,-0.13157,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.03751,0.0377,10.0,128,27440,11760
rssm,prior,state,20,1,0.09684,-0.15392,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.49716,0.38089,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.03476,0.08751,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.0272,-0.39731,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.02668,-0.40633,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.00116,-0.06222,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.02646,-0.41484,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.37771,0.95563,10.0,64,28000,12000
rssm,posterior,regime,0,1,-0.0163,-0.38243,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,-0.01876,-0.4059,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.00073,-0.03809,0.001,128,28000,12000
rssm,prior,regime,0,1,-0.0206,-0.40128,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.12653,0.38574,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,-0.00771,-0.32785,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.00796,-0.32489,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.00325,-0.0382,10.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.00881,-0.36384,1000.0,640,28000,12000
