model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.78562,0.79133,10.0,64,28000,12000
rssm,posterior,state,0,1,0.80545,0.76031,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.78731,0.7432,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.41967,0.70647,0.1,128,28000,12000
rssm,prior,state,0,1,0.79666,0.74327,1000.0,640,28000,12000
rssm,enc,state,1,1,0.65082,0.69059,10.0,64,27972,11988
rssm,posterior,state,1,1,0.70329,0.66907,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.69042,0.64554,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.34207,0.61179,10.0,128,27972,11988
rssm,prior,state,1,1,0.69923,0.6562,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.79673,0.74957,1000.0,640,27972,11988
rssm,enc,state,5,1,0.29317,0.41594,10.0,64,27860,11940
rssm,posterior,state,5,1,0.42008,0.34116,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.41317,0.33452,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.17169,0.3208,10.0,128,27860,11940
rssm,prior,state,5,1,0.42124,0.32909,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.78459,0.7295,1000.0,640,27860,11940
rssm,enc,state,20,1,0.10009,0.05037,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.13833,-0.20611,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.13738,-0.22897,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.06462,0.02975,1000.0,128,27440,11760
rssm,prior,state,20,1,0.13663,-0.21851,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.75723,0.70515,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.06455,0.24267,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.02845,0.08553,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.01551,0.0519,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.00139,-0.11005,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.02828,0.07137,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.31185,0.96014,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.06968,0.71503,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,0.04656,0.6302,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.00972,-0.05721,1000.0,128,28000,12000
rssm,prior,regime,0,1,0.0635,0.64556,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.10664,0.37835,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.00663,-0.04399,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.0102,-0.09927,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.00199,-0.16515,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.0076,-0.04553,1000.0,640,28000,12000
