model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.9873,0.9971,0.001,64,28000,12000
rssm,posterior,state,0,1,0.99776,0.99547,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99528,0.99416,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.77645,0.91136,0.1,128,28000,12000
rssm,prior,state,0,1,0.99554,0.99317,10.0,640,28000,12000
rssm,enc,state,1,1,0.54259,0.53789,10.0,64,27972,11988
rssm,posterior,state,1,1,0.56798,0.44635,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.56698,0.46473,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.48529,0.50358,1.0,128,27972,11988
rssm,prior,state,1,1,0.56751,0.46841,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.99557,0.99315,10.0,640,27972,11988
rssm,enc,state,5,1,0.39277,0.39735,10.0,64,27860,11940
rssm,posterior,state,5,1,0.42131,0.26235,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.42139,0.27665,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.37143,0.36522,0.001,128,27860,11940
rssm,prior,state,5,1,0.42147,0.28838,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.99403,0.99154,10.0,640,27860,11940
rssm,enc,state,20,1,0.27462,0.25002,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.27785,0.08529,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.27588,0.0908,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.25348,0.20448,10.0,128,27440,11760
rssm,prior,state,20,1,0.2769,0.09944,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.98973,0.9858,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.06842,0.82011,10.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.81631,0.85993,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.79978,0.80897,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.09678,0.78914,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.78757,0.84778,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.90933,0.99262,10.0,64,28000,12000
rssm,posterior,regime,0,1,0.97452,0.99312,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.96801,0.98085,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.84,0.95805,0.1,128,28000,12000
rssm,prior,regime,0,1,0.96911,0.98417,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.3613,0.87251,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.52036,0.94733,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.50723,0.92583,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.35113,0.75004,1.0,128,28000,12000
rssm,prior,in_regime,0,1,0.52619,0.92873,1.0,640,28000,12000
