model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.75652,,0.001,64,28000,12000
rssm,posterior,state,0,1,0.98349,,0.1,640,28000,12000
rssm,post_deter,state,0,1,0.98201,,0.001,512,28000,12000
rssm,post_stoch,state,0,1,0.77529,,10.0,128,28000,12000
rssm,prior,state,0,1,0.98205,,0.001,640,28000,12000
rssm,enc,state,1,1,0.74343,,0.001,64,27972,11988
rssm,posterior,state,1,1,0.96943,,0.1,640,27972,11988
rssm,post_deter,state,1,1,0.96796,,0.1,512,27972,11988
rssm,post_stoch,state,1,1,0.76347,,10.0,128,27972,11988
rssm,prior,state,1,1,0.968,,0.001,640,27972,11988
rssm,imag1,state,1,1,0.98206,,0.1,640,27972,11988
rssm,enc,state,5,1,0.7085,,0.001,64,27860,11940
rssm,posterior,state,5,1,0.9325,,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.93462,,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.73364,,10.0,128,27860,11940
rssm,prior,state,5,1,0.93488,,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.98265,,0.001,640,27860,11940
rssm,enc,state,20,1,0.67684,,0.001,64,27440,11760
rssm,posterior,state,20,1,0.90639,,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.90548,,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.71532,,10.0,128,27440,11760
rssm,prior,state,20,1,0.90572,,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.98311,,0.001,640,27440,11760
rssm,enc,return_to_go,0,1,0.03398,,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.00773,,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.00365,,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.04429,,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.00365,,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.71758,,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.86026,,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.8435,,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.24554,,10.0,128,28000,12000
rssm,prior,regime,0,1,0.85053,,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.00701,,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.00278,,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.004,,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.00548,,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,0.00165,,1000.0,640,28000,12000
