model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98966,0.99707,1.0,64,28000,12000
rssm,posterior,state,0,1,0.99733,0.99457,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99475,0.9938,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.6314,0.87667,1.0,128,28000,12000
rssm,prior,state,0,1,0.99526,0.99274,10.0,640,28000,12000
rssm,enc,state,1,1,0.53307,0.53966,10.0,64,27972,11988
rssm,posterior,state,1,1,0.56175,0.43558,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.56114,0.44688,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.41858,0.46837,10.0,128,27972,11988
rssm,prior,state,1,1,0.56152,0.45439,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.99527,0.99268,10.0,640,27972,11988
rssm,enc,state,5,1,0.37892,0.38574,0.001,64,27860,11940
rssm,posterior,state,5,1,0.41294,0.23088,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.41253,0.2499,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.31334,0.31722,1.0,128,27860,11940
rssm,prior,state,5,1,0.41314,0.24963,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.99334,0.99131,1000.0,640,27860,11940
rssm,enc,state,20,1,0.28145,0.25043,10.0,64,27440,11760
rssm,posterior,state,20,1,0.28258,0.08228,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.28173,0.07057,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.2226,0.18169,10.0,128,27440,11760
rssm,prior,state,20,1,0.28235,0.0989,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.99138,0.98901,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.35792,0.87129,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,0.96837,0.97736,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.96841,0.9634,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.76402,0.89575,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.97014,0.98582,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.86906,0.98436,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.97553,0.99244,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.96824,0.98223,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.59574,0.90119,10.0,128,28000,12000
rssm,prior,regime,0,1,0.97008,0.98536,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.31329,0.83871,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.5129,0.94651,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.50353,0.92713,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.28319,0.60013,10.0,128,28000,12000
rssm,prior,in_regime,0,1,0.5253,0.93509,10.0,640,28000,12000
