model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.9488,,10.0,64,28000,12000
rssm,posterior,state,0,1,0.99698,,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99601,,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.80132,,10.0,128,28000,12000
rssm,prior,state,0,1,0.99612,,10.0,640,28000,12000
rssm,enc,state,1,1,0.67235,,10.0,64,27972,11988
rssm,posterior,state,1,1,0.70536,,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.70643,,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.53604,,10.0,128,27972,11988
rssm,prior,state,1,1,0.70516,,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.99649,,10.0,640,27972,11988
rssm,enc,state,5,1,0.5993,,10.0,64,27860,11940
rssm,posterior,state,5,1,0.62412,,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.62517,,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.47407,,10.0,128,27860,11940
rssm,prior,state,5,1,0.62376,,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.99622,,10.0,640,27860,11940
rssm,enc,state,20,1,0.58384,,10.0,64,27440,11760
rssm,posterior,state,20,1,0.60354,,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.60446,,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.46402,,10.0,128,27440,11760
rssm,prior,state,20,1,0.60328,,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.99599,,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.2971,,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-1.5385,,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-1.49209,,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.30682,,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-1.50985,,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.68504,,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.87567,,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.86853,,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.50248,,0.001,128,28000,12000
rssm,prior,regime,0,1,0.87031,,10.0,640,28000,12000
rssm,enc,in_regime,0,1,-0.06924,,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.82747,,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.81346,,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.10365,,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.81987,,1000.0,640,28000,12000
