run_id,err_diff,expl_mode,horizon,n_all,n_in_norew,n_in_regime,n_in_rew,n_out_norew,n_out_regime,n_out_rew,n_rewarded,n_unrewarded,nll_all,nll_in_norew,nll_in_regime,nll_in_rew,nll_out_norew,nll_out_regime,nll_out_rew,nll_rewarded,nll_unrewarded,rew_nll_all,rew_nll_in,rew_nll_out,reward_aware
ax1wm_cup_q1s0_seed1,0.001503,task,0,60060,9325,9325,0,38855,50735,11880,11880,48180,0.03547699160285917,0.034207525989613324,0.034207525989613324,,0.03565269187283846,0.0357103170555746,0.03589878729759586,0.03589878729759586,0.03537298718497889,0.1787428907223872,3.123245034716404e-06,0.21159493234506016,1
ax1wm_cup_q1s0_seed1,0.000266,task,1,60000,9325,9325,0,38795,50675,11880,11880,48120,0.045322307836481106,0.0450972456801682,0.0450972456801682,,0.04577889501664489,0.045363722826271304,0.044007947984053844,0.044007947984053844,0.045646800667878365,0.18395231200406947,1.9848186912229808e-06,0.2178020762073976,1
ax1wm_cup_q1s0_seed1,0.009505,task,5,59760,9325,9325,0,38559,50435,11876,11876,47884,0.06512813029493321,0.057106479865521725,0.057106479865521725,,0.07050135711553415,0.06661126482956714,0.0539809121473002,0.0539809121473002,0.0678928191831065,0.23564508903816522,0.0015739388759909623,0.2789228420918437,1
ax1wm_cup_q1s0_seed1,0.087578,task,20,58860,9227,9227,0,37791,49633,11842,11842,47018,0.17821077044283487,0.10436203853996025,0.10436203853996025,,0.22005434359464493,0.1919395849265014,0.10221784494779752,0.10221784494779752,0.1973504238460471,0.5741603942183544,0.05645110133772516,0.6704049018122852,1
ax1wm_cup_q1s0_seed2,-0.000129,task,0,60060,9325,9325,0,38855,50735,11880,11880,48180,0.04104133206481239,0.04114991889921466,0.04114991889921466,,0.04042147151943312,0.041021374003694794,0.04298342880386208,0.04298342880386208,0.04056245889627959,0.1893194880895999,0.003926012305088401,0.22339446910252134,1
ax1wm_cup_q1s0_seed2,0.000979,task,1,60000,9325,9325,0,38795,50675,11880,11880,48120,0.052055114772380756,0.0512282241196131,0.0512282241196131,,0.0503088316075761,0.05220727570651116,0.05840678234103859,0.05840678234103859,0.050486997342712114,0.19586500088026126,0.0035657592241629837,0.23125109714948902,1
ax1wm_cup_q1s0_seed2,0.009901,task,5,59760,9325,9325,0,38559,50435,11876,11876,47884,0.07508387794043508,0.06672821090512965,0.06672821090512965,,0.07611673678301327,0.07662876928779748,0.07829123656229857,0.07829123656229857,0.07428840156015669,0.257205361003677,0.005265667994604034,0.3037868547542393,1
ax1wm_cup_q1s0_seed2,0.095478,task,20,58860,9227,9227,0,37791,49633,11842,11842,47018,0.20027958333503712,0.11976867175538651,0.11976867175538651,,0.23243453957359458,0.21524692726237252,0.160396643792233,0.160396643792233,0.2103245399487997,0.6722071995752991,0.03637293580940902,0.7904116754636772,1
ax1wm_cup_q1s0_seed3,-0.001113,task,0,60060,9325,9325,0,38855,50735,11880,11880,48180,0.0360802174319478,0.03702057379234308,0.03702057379234308,,0.037872108766630025,0.03590738165663123,0.02948150018701817,0.02948150018701817,0.03770729839645099,0.19662242401174176,5.509322833759216e-07,0.2327611638652147,1
ax1wm_cup_q1s0_seed3,-0.002181,task,1,60000,9325,9325,0,38795,50675,11880,11880,48120,0.046749884528977055,0.04859151193277055,0.04859151193277055,,0.04821854303948234,0.046410996013133456,0.04050832034922734,0.04050832034922734,0.048290819326471376,0.20076579960286617,5.81153276458822e-07,0.237709769253432,1
