model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.69401,-0.36149,1000.0,64,28000,12000
rssm,posterior,state,0,1,0.71172,0.62611,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.67194,0.61382,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.64912,0.66064,10.0,128,28000,12000
rssm,prior,state,0,1,0.67546,0.58187,1000.0,640,28000,12000
rssm,enc,state,1,1,0.4538,-0.20732,1000.0,64,27972,11988
rssm,posterior,state,1,1,0.53785,0.46771,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.48709,0.42311,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.48716,0.52203,10.0,128,27972,11988
rssm,prior,state,1,1,0.50036,0.40576,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.67556,0.57943,1000.0,640,27972,11988
rssm,enc,state,5,1,0.20701,-0.58346,1000.0,64,27860,11940
rssm,posterior,state,5,1,0.23938,0.05504,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.22725,0.06708,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.21806,0.20792,10.0,128,27860,11940
rssm,prior,state,5,1,0.23214,0.06934,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.6542,0.56963,1000.0,640,27860,11940
rssm,enc,state,20,1,0.02164,-0.7272,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.03342,-0.21407,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.03392,-0.21516,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.04499,-0.00125,1000.0,128,27440,11760
rssm,prior,state,20,1,0.03466,-0.19462,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.63653,0.55381,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,-1.20576,-0.53508,1.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-1.38383,-2.77072,0.001,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.35262,-3.0172,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.29279,-0.82305,0.001,128,28000,12000
rssm,prior,return_to_go,0,1,-0.35963,-3.26244,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.78393,0.96493,1.0,64,28000,12000
rssm,posterior,regime,0,1,0.06933,0.34885,10.0,640,28000,12000
rssm,post_deter,regime,0,1,-0.00228,-0.34459,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.05606,0.31775,0.1,128,28000,12000
rssm,prior,regime,0,1,-0.00212,-0.35024,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,-0.32857,0.37304,1.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.14537,-1.29211,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.12919,-1.28028,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.09804,-0.19011,0.001,128,28000,12000
rssm,prior,in_regime,0,1,-0.13278,-1.20561,1000.0,640,28000,12000
