model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98345,0.99821,1.0,64,28000,12000
rssm,posterior,state,0,1,0.99458,0.99503,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.98594,0.9881,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.81527,0.96214,10.0,128,28000,12000
rssm,prior,state,0,1,0.98784,0.98773,10.0,640,28000,12000
rssm,enc,state,1,1,0.93384,0.96513,1.0,64,27972,11988
rssm,posterior,state,1,1,0.96324,0.96433,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.95624,0.96024,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.7888,0.9312,10.0,128,27972,11988
rssm,prior,state,1,1,0.95861,0.95931,10.0,640,27972,11988
rssm,imag1,state,1,1,0.98784,0.98771,10.0,640,27972,11988
rssm,enc,state,5,1,0.74386,0.85911,0.1,64,27860,11940
rssm,posterior,state,5,1,0.84631,0.86013,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.83855,0.85618,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.64911,0.82557,1.0,128,27860,11940
rssm,prior,state,5,1,0.84291,0.85753,10.0,640,27860,11940
rssm,imag5,state,5,1,0.97874,0.97821,10.0,640,27860,11940
rssm,enc,state,20,1,0.51681,0.60827,10.0,64,27440,11760
rssm,posterior,state,20,1,0.58336,0.55765,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.57413,0.55955,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.45053,0.57107,10.0,128,27440,11760
rssm,prior,state,20,1,0.57893,0.54865,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.94332,0.94522,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.2101,0.41315,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.38647,0.30318,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.38125,0.30069,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.2945,0.37906,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.38288,0.27088,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.91288,0.99585,10.0,64,28000,12000
rssm,posterior,regime,0,1,0.98675,0.98888,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.98005,0.9826,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.82302,0.96841,10.0,128,28000,12000
rssm,prior,regime,0,1,0.9808,0.9833,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.23762,0.83277,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,0.4206,0.85243,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.3759,0.80061,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.27932,0.66212,10.0,128,28000,12000
rssm,prior,in_regime,0,1,0.40761,0.78621,10.0,640,28000,12000
