model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98656,0.99674,1.0,64,28000,12000
rssm,posterior,state,0,1,0.99519,0.99059,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.98842,0.98472,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.61387,0.83323,1.0,128,28000,12000
rssm,prior,state,0,1,0.98887,0.98239,10.0,640,28000,12000
rssm,enc,state,1,1,0.48303,0.50417,1.0,64,27972,11988
rssm,posterior,state,1,1,0.52408,0.37848,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.52334,0.3884,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.35446,0.42328,1.0,128,27972,11988
rssm,prior,state,1,1,0.52356,0.41084,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.98891,0.98395,10.0,640,27972,11988
rssm,enc,state,5,1,0.26427,0.3188,10.0,64,27860,11940
rssm,posterior,state,5,1,0.34348,0.1457,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.34421,0.1489,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.25466,0.24342,1.0,128,27860,11940
rssm,prior,state,5,1,0.3438,0.16374,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.98356,0.97721,10.0,640,27860,11940
rssm,enc,state,20,1,0.20367,0.17864,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.20451,-0.03949,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.20417,-0.04216,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.16152,0.12608,10.0,128,27440,11760
rssm,prior,state,20,1,0.20352,-0.01803,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.97238,0.96232,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.88208,0.91291,10.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.93179,0.9161,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.93133,0.91863,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.85195,0.90424,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.93125,0.91466,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.95949,0.99685,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.99084,0.99775,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.98852,0.99576,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.88756,0.97678,0.001,128,28000,12000
rssm,prior,regime,0,1,0.98974,0.99649,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.40824,0.85772,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,0.50162,0.9459,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.48565,0.9306,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.35763,0.72539,0.001,128,28000,12000
rssm,prior,in_regime,0,1,0.50109,0.92801,10.0,640,28000,12000
