model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98912,0.99716,1.0,64,28000,12000
rssm,posterior,state,0,1,0.99566,0.99459,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99332,0.993,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.68691,0.90009,10.0,128,28000,12000
rssm,prior,state,0,1,0.99368,0.99202,1000.0,640,28000,12000
rssm,enc,state,1,1,0.53594,0.54252,10.0,64,27972,11988
rssm,posterior,state,1,1,0.56736,0.4359,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.56602,0.45315,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.45052,0.48456,10.0,128,27972,11988
rssm,prior,state,1,1,0.56709,0.4509,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.99371,0.99222,1000.0,640,27972,11988
rssm,enc,state,5,1,0.36608,0.38537,0.001,64,27860,11940
rssm,posterior,state,5,1,0.41339,0.24747,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.41294,0.25624,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.32177,0.32184,10.0,128,27860,11940
rssm,prior,state,5,1,0.41396,0.26554,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.99284,0.99065,1000.0,640,27860,11940
rssm,enc,state,20,1,0.26546,0.22888,1.0,64,27440,11760
rssm,posterior,state,20,1,0.26707,0.05626,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.26609,0.07359,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.2244,0.17697,10.0,128,27440,11760
rssm,prior,state,20,1,0.26653,0.07503,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.99044,0.98738,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.6472,0.96018,10.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.93315,0.97345,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.93287,0.95563,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.34042,0.96075,1.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.93588,0.96377,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.89602,0.99018,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.97322,0.99286,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.96356,0.98599,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.78699,0.93304,10.0,128,28000,12000
rssm,prior,regime,0,1,0.96508,0.98933,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.32736,0.83105,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,0.51296,0.93152,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.5075,0.92568,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.32821,0.63564,10.0,128,28000,12000
rssm,prior,in_regime,0,1,0.5156,0.92119,10.0,640,28000,12000
