model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98716,,1.0,64,28000,12000
rssm,posterior,state,0,1,0.99792,,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99281,,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.84307,,10.0,128,28000,12000
rssm,prior,state,0,1,0.99333,,10.0,640,28000,12000
rssm,enc,state,1,1,0.7569,,10.0,64,27972,11988
rssm,posterior,state,1,1,0.93676,,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.9335,,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.71259,,10.0,128,27972,11988
rssm,prior,state,1,1,0.93539,,10.0,640,27972,11988
rssm,imag1,state,1,1,0.99372,,10.0,640,27972,11988
rssm,enc,state,5,1,0.26195,,10.0,64,27860,11940
rssm,posterior,state,5,1,0.50368,,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.49444,,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.31435,,10.0,128,27860,11940
rssm,prior,state,5,1,0.49915,,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.99243,,10.0,640,27860,11940
rssm,enc,state,20,1,0.07778,,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.09022,,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.08881,,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.05843,,10.0,128,27440,11760
rssm,prior,state,20,1,0.08965,,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.98866,,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,-1.4066,,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-3.72763,,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-3.54303,,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.25906,,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-3.70962,,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.95323,,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.92487,,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.90634,,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.2923,,1000.0,128,28000,12000
rssm,prior,regime,0,1,0.91371,,10.0,640,28000,12000
rssm,enc,in_regime,0,1,-0.29684,,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.78149,,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.74293,,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.11689,,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.76023,,1000.0,640,28000,12000
